Time,State Index,Position-Az (Deg),Position-El (Deg),Position-Cl (Deg),Velocity-Az (D/Sec),Velocity-El (D/Sec),Velocity-Cl (D/Sec),Motor-Az (Amps),Motor-El (Amps),Motor-Cl (Amps),Target Error-Az (Deg),Target Error-El (Deg),Target Error-Cl (Deg),Sensor-Y-Tilt El(Deg),Sensor-X-Tilt Cl(Deg),Ref Error-Az (Deg),Ref Error-El (Deg),Ref Error-Cl (Deg),Display AGC,Background AGC,El Joint Angle,Cl Joint Angle,Sensor-Z-Enc Rel (Deg),Sensor-Z-Enc Total (Deg),Receiver Freq,Antenna Latitude (Deg),Antenna Longitude (Deg),Az Tracking Delta (Deg),El Tracking Delta (Deg),Cl Tracking Delta (Deg),Tracking,Targeting,Searching,Block Zone,Appr.Block Zone,Init.Done,Unwrap,At Target,Hw Task Time (mSec),Pass LogTime(mSec),Tracker Update_0(mSec)
2459306.164440,12,67.443863,42.288658,-0.021361,-0.080099,-0.012143,-0.091428,0.252301,0.292433,0.267002,-0.031631,0.005936,-0.021361,42.307400,-0.066816,0.008193,-0.015168,0.010691,759,759,42.369560,0.244838,67.218430,429.867554,2283.000000,17.977098,67.136993,-0.059875,-0.059933,0.000000,1,0,0,0,0,1,0,1,1.657000,0.840000,0.552000
2459306.164451,12,67.364311,42.148552,0.031776,-0.198714,-0.350985,-0.039842,-0.556971,0.465826,-0.403236,0.039787,0.003426,0.031776,42.150444,0.052240,0.013158,-0.002329,0.002197,759,759,42.174946,0.238560,66.938316,429.587402,2283.000000,17.977098,67.136993,-0.059875,-0.059933,0.000000,1,0,0,0,0,1,0,1,2.122000,0.841000,0.546000
2459306.164463,12,67.141861,42.018871,-0.026044,-0.131899,0.007925,-0.037851,0.249510,0.183695,0.354733,-0.035393,0.008850,-0.026044,42.031246,-0.128978,0.014277,-0.009620,-0.012570,760,760,42.093334,0.219727,66.872215,429.521484,2283.000000,17.977098,67.136993,-0.059875,-0.059933,0.000000,1,0,0,0,0,1,0,1,2.313000,0.840000,0.866000
2459306.164474,12,67.064156,41.873383,0.033560,-0.135948,-0.349761,-0.022755,-0.524612,0.490411,-0.407211,0.032486,-0.002228,0.033560,41.790413,0.009622,0.006156,0.000558,-0.016633,761,760,41.861050,0.232282,66.614120,429.263306,2283.000000,17.977098,67.136993,-0.059875,-0.059933,0.000000,1,0,0,0,0,1,0,1,1.651000,1.103000,0.547000
2459306.164486,12,66.845055,41.738968,-0.023531,-0.219312,-0.066529,-0.107738,0.339913,0.337367,0.399522,-0.037712,0.001732,-0.023531,41.849205,-0.106627,-0.000748,-0.003903,-0.020714,759,759,41.854774,0.226004,66.559219,429.208374,2283.000000,17.977098,67.136993,-0.059875,-0.059933,0.000000,1,0,0,0,0,1,0,1,1.655000,1.085000,0.552000
2459306.164498,12,66.773987,41.600616,0.024013,-0.175480,-0.410325,0.132793,-0.615564,0.387983,-0.348416,0.035667,-0.000122,0.024013,41.629734,-0.072800,-0.002887,0.004219,-0.023136,760,760,41.578545,0.238560,66.339432,428.988647,2283.000000,17.977098,67.136993,-0.059875,-0.059933,0.000000,1,0,0,0,0,1,0,1,1.999000,0.842000,0.550000
2459306.164509,12,66.555389,41.463543,-0.027758,-0.121930,-0.063486,0.021054,0.429084,0.158007,0.349478,-0.038620,-0.001205,-0.027758,41.447262,-0.033530,-0.001602,-0.003594,-0.014653,760,760,41.559711,0.238560,66.312042,428.961182,2283.000000,17.977098,67.136993,-0.059875,-0.059933,0.000000,1,0,0,0,0,1,0,1,2.333000,0.837000,0.728000
2459306.164521,12,66.488747,41.324341,0.013848,-0.136651,-0.280839,0.075650,-0.652572,0.566468,-0.322388,0.036072,-0.006382,0.013848,41.362942,0.002337,-0.001664,0.013463,-0.009438,759,759,41.402763,0.257394,66.103485,428.752441,2283.000000,17.977098,67.136993,-0.059875,-0.059933,0.000000,1,0,0,0,0,1,0,1,1.644000,0.896000,0.550000
2459306.164532,12,66.267693,41.198536,-0.028505,-0.133216,0.037171,0.056883,0.487680,0.198534,0.383565,-0.043297,0.003014,-0.028505,41.196316,0.064182,-0.001028,0.003213,0.004214,758,759,41.302319,0.251116,66.020966,428.670044,2283.000000,17.977098,67.136993,-0.059875,-0.059933,0.000000,1,0,0,0,0,1,0,1,1.649000,1.321000,0.545000
2459306.164544,12,66.202538,41.058643,0.015517,-0.179801,-0.406970,0.001896,-0.467402,0.456529,-0.300494,0.030762,0.026787,0.015517,41.088055,-0.031611,-0.000302,0.013003,0.001294,759,759,41.032368,0.257394,65.779144,428.428345,2283.000000,17.977098,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.916000,0.840000,0.549000
2459306.164555,12,65.993622,40.898216,-0.026040,-0.183133,-0.038861,0.012319,0.348639,0.170869,0.318817,-0.038612,0.001171,-0.026040,40.932972,-0.064211,-0.001190,0.007076,0.009792,759,759,40.994701,0.257394,65.729843,428.378906,2283.000000,17.977098,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.318000,0.921000,0.566000
2459306.164567,12,65.930740,40.750294,0.014961,-0.162039,-0.430895,-0.078749,-0.479210,0.513550,-0.193995,0.038040,-0.011120,0.014961,40.766197,0.097257,-0.001435,0.010701,0.011436,758,759,40.768696,0.263672,65.510101,428.159180,2283.000000,17.977098,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.829000,0.800000,0.696000
2459306.164578,12,65.725868,40.625755,-0.024901,-0.131354,0.064437,0.007847,0.478851,0.240989,0.353660,-0.030693,-0.002518,-0.024901,40.693203,0.036394,-0.000111,0.007160,0.018116,758,759,40.749863,0.251116,65.460701,428.109741,2283.000000,17.977100,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.658000,1.564000,0.550000
2459306.164590,12,65.656166,40.492683,0.020128,-0.103856,-0.287882,0.033117,-0.533029,0.374806,-0.329704,0.035980,-0.001411,0.020128,40.536198,0.009361,0.000045,0.021417,0.010373,757,759,40.479912,0.257394,65.301277,427.950439,2283.000000,17.977100,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.788000,0.842000,0.550000
2459306.164602,12,65.453087,40.358368,-0.024631,-0.050797,-0.032978,-0.029232,0.285840,0.275954,0.358271,-0.030724,-0.000729,-0.024631,40.454784,-0.008659,0.001233,-0.000080,0.006012,758,759,40.486191,0.251116,65.257469,427.906494,2283.000000,17.977102,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.309000,0.842000,0.553000
2459306.164613,12,65.386345,40.218559,0.032494,-0.150670,-0.311863,0.081834,-0.398215,0.455157,-0.429441,0.035797,-0.006493,0.032494,40.315048,0.014014,0.000044,0.012332,-0.001751,758,759,40.228798,0.257394,65.037704,427.686768,2283.000000,17.977102,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.016000,0.799000,0.892000
2459306.164625,12,65.179512,40.085739,-0.021769,-0.148175,0.014657,0.070422,0.438599,0.292536,0.203121,-0.035378,-0.003242,-0.021769,40.063316,-0.194738,-0.004909,0.000335,-0.004772,757,759,40.203686,0.244838,64.977287,427.626343,2283.000000,17.977104,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.654000,1.499000,0.552000
2459306.164637,12,65.120506,39.947567,0.020715,-0.141196,-0.318109,0.129044,-0.741660,0.452466,-0.379428,0.037094,-0.008766,0.020715,40.058117,-0.037538,-0.011148,0.009180,-0.000204,757,758,39.977680,0.269950,64.724663,427.373657,2283.000000,17.977106,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.708000,0.841000,0.553000
2459306.164648,12,64.913864,39.822891,-0.027872,-0.182794,0.140328,0.039402,0.297217,0.143421,0.450539,-0.040337,-0.002316,-0.027872,39.786793,0.011857,-0.013827,0.003321,0.003537,757,758,39.933735,0.257394,64.614754,427.263794,2283.000000,17.977106,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.199000,0.842000,0.551000
2459306.164660,12,64.861145,39.685863,0.020743,-0.028098,-0.320014,-0.088801,-0.686245,0.501910,-0.373854,0.036980,-0.006626,0.020743,39.615368,0.143665,-0.015013,0.007259,0.009293,757,758,39.732841,0.269950,64.433563,427.082520,2283.000000,17.977106,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.186000,0.836000,0.877000
2459306.164671,12,64.654320,39.560051,-0.023002,-0.099521,-0.094832,0.050322,0.421861,0.204112,0.304381,-0.039879,0.000992,-0.023002,39.651100,0.071277,-0.011358,0.002576,0.015102,757,758,39.688896,0.263672,64.433548,427.082520,2283.000000,17.977106,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.668000,1.271000,0.556000
2459306.164683,12,64.602036,39.426956,0.021135,-0.090101,-0.274394,0.024580,-0.538577,0.410034,-0.272855,0.036919,0.001175,0.021135,39.351509,-0.036213,-0.005118,0.013649,0.006328,757,758,39.450336,0.263672,64.235733,426.884766,2283.000000,17.977106,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.662000,0.912000,0.553000
2459306.164694,12,64.402779,39.304314,-0.025740,-0.153120,-0.112975,-0.003038,0.443543,0.150686,0.390027,-0.036423,0.009285,-0.025740,39.353889,-0.217492,-0.000208,0.005590,-0.005289,756,758,39.400112,0.251116,64.186234,426.835327,2283.000000,17.977106,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.081000,0.844000,0.548000
2459306.164706,12,64.348923,39.166058,0.017452,-0.240044,-0.319127,-0.024215,-0.485096,0.387971,-0.350088,0.036270,0.003174,0.017452,39.166786,-0.086913,-0.000140,0.008261,-0.014172,756,758,39.142719,0.263672,63.993904,426.643066,2283.000000,17.977106,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.314000,0.837000,0.857000
2459306.164718,12,64.151566,39.034073,-0.018775,-0.153101,0.121562,-0.207195,0.393324,0.240759,0.368930,-0.034859,0.003746,-0.018775,38.956341,0.017240,0.000305,-0.009342,-0.001376,756,757,39.186665,0.257394,63.895260,426.544189,2283.000000,17.977106,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.647000,1.062000,0.550000
2459306.164729,12,64.100647,38.896057,0.024369,-0.085348,-0.253357,-0.017259,-0.656371,0.409190,-0.379071,0.039383,-0.000702,0.024369,38.939133,0.220621,0.002387,-0.003086,0.002489,756,757,38.929272,0.263672,63.598553,426.247559,2283.000000,17.977106,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.645000,1.144000,0.549000
2459306.164741,12,63.895729,38.756508,-0.022724,-0.020356,0.065309,-0.017274,0.457324,0.309798,0.314889,-0.043465,-0.010437,-0.022724,38.649883,0.049300,0.001551,-0.014276,0.006961,755,757,38.929272,0.251116,63.681042,426.329956,2283.000000,17.977108,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.973000,0.840000,0.548000
2459306.164752,12,63.853519,38.633198,0.020288,-0.075309,-0.263052,-0.026828,-0.617734,0.421328,-0.379415,0.034794,-0.004936,0.020288,38.593628,0.012748,0.000422,-0.004568,0.003580,756,757,38.696987,0.269950,63.466797,426.115723,2283.000000,17.977110,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.325000,0.839000,0.722000
2459306.164764,12,63.656185,38.505329,-0.025293,-0.176956,0.053310,-0.149063,0.433295,0.084613,0.318288,-0.041172,-0.002346,-0.025293,38.382366,-0.229705,0.001419,-0.010290,0.007056,757,757,38.640488,0.269950,63.510738,426.159668,2283.000000,17.977110,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.699000,0.843000,0.582000
2459306.164775,12,63.618126,38.378506,0.017682,-0.095557,-0.265749,0.145219,-0.601464,0.492534,-0.335679,0.042011,0.001881,0.017682,38.298458,-0.050214,0.003885,0.002055,0.010811,755,757,38.439594,0.276228,63.241596,425.890503,2283.000000,17.977112,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.658000,1.388000,0.552000
2459306.164787,12,63.421326,38.246983,-0.024923,-0.039360,0.105959,0.002357,0.479120,0.293203,0.304030,-0.036354,-0.000938,-0.024923,38.261753,-0.015941,0.003800,-0.002153,0.014012,754,757,38.439594,0.269950,63.186760,425.835571,2283.000000,17.977114,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.890000,0.839000,0.557000
2459306.164798,12,63.380051,38.125851,0.021053,-0.165811,-0.286776,0.029768,-0.679434,0.424593,-0.247822,0.041016,0.007545,0.021053,38.141541,0.168786,0.002940,0.013585,0.013144,754,756,38.163368,0.269950,62.884476,425.533447,2283.000000,17.977116,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.285000,0.836000,0.544000
2459306.164810,12,63.174248,37.998241,-0.023245,-0.211201,0.088330,-0.007929,0.445841,0.263269,0.333693,-0.048031,0.008163,-0.023245,37.948135,0.064207,0.000898,0.006931,0.011732,755,756,38.150810,0.263672,62.917484,425.566406,2283.000000,17.977118,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.870000,0.793000,0.727000
2459306.164821,12,63.135086,37.863594,0.030668,-0.110193,-0.341548,-0.006621,-0.670044,0.456080,-0.357827,0.030628,0.003597,0.030668,37.920662,0.019642,-0.002094,0.011239,0.007103,754,756,37.887138,0.263672,62.692181,425.341187,2283.000000,17.977118,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.190000,0.866000,1.379000
2459306.164833,12,62.936596,37.728516,-0.020304,-0.198173,0.108668,-0.009572,0.343826,0.286781,0.302690,-0.021519,-0.002350,-0.020304,37.729527,-0.100353,-0.006197,-0.008268,-0.002272,753,756,37.843193,0.251116,62.576797,425.225830,2283.000000,17.977118,67.136993,-0.089874,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.794000,0.845000,0.552000
2459306.164845,12,62.889519,37.597507,0.034019,-0.201567,-0.255045,-0.058078,-0.662098,0.549297,-0.363342,0.047661,-0.002274,0.034019,37.560436,-0.144396,-0.008561,-0.009022,-0.011620,755,756,37.642300,0.257394,62.406574,425.055542,2283.000000,17.977119,67.136993,-0.089874,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.276000,0.840000,0.546000
2459306.164856,12,62.686825,37.467842,-0.017110,-0.128173,0.081120,-0.179007,0.434177,0.234537,0.216442,-0.041714,-0.004669,-0.017110,37.460739,-0.116116,-0.012188,-0.018999,-0.015151,753,756,37.604633,0.251116,62.538410,425.187378,2283.000000,17.977121,67.136993,-0.089874,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.030000,0.802000,0.920000
2459306.164868,12,62.657253,37.340042,0.028311,-0.067001,-0.140545,0.020972,-0.506060,0.460430,-0.293504,0.040638,-0.006138,0.028311,37.399593,0.147982,-0.009031,-0.004302,-0.013537,753,755,37.366074,0.257394,62.208755,424.857788,2283.000000,17.977121,67.136993,-0.089874,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.648000,1.456000,0.547000
2459306.164879,12,62.463062,37.230129,-0.017595,-0.131824,0.097525,-0.046284,0.494380,0.023993,0.209507,-0.038822,0.014126,-0.017595,37.264603,0.193685,-0.005736,-0.004766,-0.016333,752,755,37.309570,0.244838,62.324017,424.973145,2283.000000,17.977123,67.136993,-0.089874,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.696000,0.840000,0.547000
2459306.164891,12,62.433365,37.084644,0.030187,-0.070728,-0.467076,-0.078163,-0.587475,0.449935,-0.502593,0.042839,-0.004360,0.030187,37.041908,0.138750,-0.001591,0.005237,-0.014766,754,755,37.133789,0.251116,61.956120,424.605103,2283.000000,17.977125,67.136993,-0.089874,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.176000,0.840000,0.542000
2459306.164903,12,62.236851,36.966625,-0.023576,-0.133138,-0.042771,-0.094384,0.325173,0.216827,0.378793,-0.042416,0.005146,-0.023576,37.038376,-0.193292,0.003000,0.005333,-0.020075,754,755,37.096123,0.238560,61.967026,424.616089,2283.000000,17.977127,67.136993,-0.089874,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.182000,0.846000,0.866000
2459306.164914,12,62.219700,36.840672,0.019401,-0.102298,-0.389896,0.032189,-0.720027,0.527207,-0.276082,0.019623,0.004959,0.019401,36.786938,-0.112510,0.005186,0.013304,-0.025936,754,755,36.870117,0.244838,61.818680,424.467773,2283.000000,17.977127,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.646000,1.233000,0.547000
2459306.164925,12,62.039257,36.712105,-0.022147,-0.175863,0.004647,0.064774,0.514404,0.221682,0.298257,-0.053047,0.001144,-0.022147,36.703007,-0.143527,0.004877,0.002001,-0.026559,753,755,36.826172,0.244838,61.890110,424.539185,2283.000000,17.977127,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.650000,0.938000,0.549000
2459306.164937,12,62.020435,36.583797,0.017241,0.011966,-0.259147,0.094979,-0.652314,0.476703,-0.328575,0.038834,0.001637,0.017241,36.674515,0.086775,0.006997,0.010429,-0.015305,752,754,36.631557,0.263672,61.615528,424.264526,2283.000000,17.977131,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.076000,0.838000,0.547000
2459306.164949,12,61.840065,36.471214,-0.030941,-0.172569,-0.022976,0.002202,0.380832,0.217811,0.289198,-0.031864,0.017269,-0.030941,36.519806,0.153993,0.007757,0.000238,-0.002870,754,754,36.612724,0.269950,61.599098,424.248047,2283.000000,17.977131,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.336000,0.845000,0.832000
2459306.164961,12,61.809689,36.327225,0.013250,-0.171402,-0.327719,-0.057243,-0.529331,0.514261,-0.307323,0.047707,0.003857,0.013250,36.284351,0.176895,0.007766,0.008306,0.010458,752,754,36.436943,0.269950,61.417942,424.066772,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.645000,1.051000,0.554000
2459306.164972,12,61.635136,36.205227,-0.027403,-0.007399,0.089849,-0.105802,0.339013,0.165667,0.281487,-0.022797,0.004898,-0.027403,36.243626,-0.027682,0.007970,-0.001056,0.009610,753,754,36.323940,0.257394,61.395779,424.044800,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.635000,1.166000,0.543000
2459306.164983,12,61.597790,36.074440,0.017385,-0.127168,-0.245682,0.029878,-0.609335,0.394546,-0.398418,0.043369,-0.002914,0.017385,36.198708,-0.202266,0.005387,0.009405,0.004744,753,754,36.104214,0.263672,61.176037,423.825073,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.968000,0.844000,0.551000
2459306.164995,12,61.405396,35.954506,-0.029740,-0.060991,-0.063276,0.011067,0.512724,0.172082,0.355080,-0.044067,0.002438,-0.029740,35.941841,-0.095236,0.005135,-0.004375,0.002456,752,754,36.066547,0.257394,61.176018,423.825073,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.351000,0.843000,0.640000
2459306.165007,12,61.378193,35.820358,0.021927,-0.151036,-0.296971,0.132468,-0.513293,0.483989,-0.329124,0.035271,-0.003914,0.021927,35.818394,-0.010439,0.005705,-0.001766,0.002157,752,754,35.865654,0.269950,60.967365,423.616333,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.699000,0.821000,0.592000
2459306.165019,12,61.198299,35.697365,-0.026210,-0.007220,0.039368,0.025277,0.407268,0.345721,0.380445,-0.040001,-0.000813,-0.026210,35.643185,0.014955,0.005840,-0.007403,-0.003657,752,753,35.846821,0.263672,60.978382,423.627319,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.640000,1.397000,0.543000
2459306.165030,12,61.168964,35.570137,0.014695,-0.088047,-0.266973,0.162539,-0.519027,0.278158,-0.327040,0.032654,-0.004532,0.014695,35.685116,0.206541,0.005248,-0.006504,0.003831,752,753,35.614540,0.282506,60.791595,423.440552,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.859000,0.839000,0.547000
2459306.165042,12,60.998753,35.448627,-0.024224,-0.169691,0.118303,-0.092849,0.395145,0.098644,0.373430,-0.037167,-0.003910,-0.024224,35.453045,0.213639,0.005734,-0.013276,0.007219,752,753,35.583149,0.276228,60.764194,423.413086,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.286000,0.837000,0.511000
2459306.165053,12,60.974785,35.312378,0.018713,-0.165771,-0.206563,0.045997,-0.648396,0.555729,-0.323248,0.040062,-0.016472,0.018713,35.208786,0.069344,0.001951,-0.010794,0.011769,751,753,35.407368,0.288783,60.544582,423.193359,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.908000,0.798000,0.801000
2459306.165065,12,60.799648,35.199631,-0.018847,-0.088950,0.049378,0.041748,0.257863,0.322284,0.309505,-0.033913,-0.005005,-0.018847,35.162853,-0.236849,0.001338,-0.020756,0.016002,751,753,35.338310,0.276228,60.506031,423.154907,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.649000,1.636000,0.545000
2459306.165076,12,60.783108,35.070892,0.017668,-0.105127,-0.124188,0.020668,-0.640977,0.650612,-0.235217,0.048283,-0.010571,0.017668,34.982357,-0.186447,0.000612,-0.009461,0.006441,751,753,35.149975,0.288783,60.335793,422.984619,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.781000,0.841000,0.551000
2459306.165088,12,60.597542,34.953907,-0.016138,-0.218409,0.005402,0.076594,0.484754,0.355149,0.209263,-0.038136,-0.004509,-0.016138,34.984520,-0.137242,0.001628,-0.018331,0.005537,752,753,35.118584,0.282506,60.330357,422.979126,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.246000,0.842000,0.549000
2459306.165099,12,60.577377,34.835812,0.021061,-0.144883,-0.273574,0.117677,-0.448976,0.553048,-0.328959,0.039009,-0.001289,0.021061,34.863583,0.019125,0.005007,-0.003178,0.001493,751,752,34.955360,0.282506,60.127155,422.775879,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.070000,0.827000,0.874000
2459306.165111,12,60.403904,34.729279,-0.015961,-0.086118,0.087394,0.077857,0.392795,0.103832,0.220467,-0.036827,0.014442,-0.015961,34.701416,0.200206,0.005498,-0.011827,-0.000599,752,752,34.823524,0.269950,60.104919,422.753906,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.642000,1.393000,0.548000
2459306.165123,12,60.380844,34.597523,0.023911,-0.046437,-0.386592,-0.053383,-0.557171,0.494487,-0.392972,0.037899,0.005695,0.023911,34.513309,0.196035,0.001073,0.002905,0.000020,751,752,34.666576,0.276228,59.912773,422.561646,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.656000,0.841000,0.548000
2459306.165134,12,60.200542,34.480747,-0.014085,-0.111671,-0.030319,0.040254,0.480288,0.148272,0.251392,-0.045158,0.011791,-0.014085,34.532589,-0.101537,-0.002703,0.001884,-0.002378,751,752,34.603798,0.269950,59.934704,422.583618,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.151000,0.839000,0.553000
2459306.165146,12,60.186096,34.345539,0.019662,0.036785,-0.396484,0.041239,-0.769145,0.552687,-0.257082,0.036884,-0.000954,0.019662,34.273849,-0.289253,-0.002395,0.006315,-0.008605,750,752,34.402905,0.276228,59.693008,422.341919,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.316000,0.838000,0.858000
2459306.165157,12,60.002529,34.238441,-0.017386,-0.191236,0.009544,0.002171,0.372135,0.072570,0.215648,-0.052460,0.012070,-0.017386,34.286472,-0.249175,-0.001949,0.002412,-0.010420,752,752,34.277344,0.276228,59.841152,422.490234,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.648000,1.187000,0.548000
2459306.165169,12,59.992725,34.102909,0.019267,0.037980,-0.264210,0.031390,-0.627906,0.597087,-0.375029,0.032600,-0.001995,0.019267,34.084110,0.025209,-0.001081,0.004156,-0.003810,750,752,34.202011,0.295061,59.605305,422.254028,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,1.639000,1.020000,0.542000
2459306.165181,12,59.822388,33.994270,-0.026060,-0.098023,-0.012720,-0.028012,0.384571,0.056214,0.375293,-0.041603,0.013000,-0.026060,34.056904,0.215489,0.000082,-0.001972,0.003947,751,752,34.095287,0.288783,59.588608,422.237549,2283.000000,17.977133,67.136993,-0.059875,-0.089931,0.000000,1,0,0,0,0,1,0,1,2.023000,0.840000,0.551000
